Date,Open,High,Low,Close,Volume
2024-06-13,93.12,93.98,92.61,93.81,1462079
2024-06-14,90.99,91.45,89.15,91.0,1204252
2024-06-17,88.02,89.8,88.49,88.72,1921525
2024-06-18,87.55,89.54,86.17,87.82,140735
2024-06-19,87.5,89.19,86.12,88.12,1503440
2024-06-20,88.03,88.53,87.24,87.79,1921694
2024-06-21,90.68,90.06,88.02,89.87,1738316
2024-06-24,88.62,88.96,86.37,87.75,418996
2024-06-25,86.48,87.29,84.59,86.7,720958
2024-06-26,89.0,90.19,86.9,88.82,427658
2024-06-27,89.64,91.18,87.17,89.01,1242485
2024-06-28,89.59,90.53,88.15,90.28,1453157
2024-07-01,93.6,93.74,92.45,93.25,702440
2024-07-02,92.05,93.31,91.84,92.22,1125062
2024-07-03,91.54,94.31,90.64,92.08,1412749
2024-07-04,91.51,93.46,91.4,91.69,900545
2024-07-05,88.08,90.82,87.08,88.83,1722629
2024-07-08,88.74,89.13,86.9,88.39,1565944
2024-07-09,89.2,91.86,87.74,89.64,222864
2024-07-10,90.09,90.66,89.57,90.43,1280138
2024-07-11,90.64,91.45,90.01,91.33,547118
2024-07-12,91.45,92.73,89.91,90.79,1159284
2024-07-15,89.83,91.92,89.3,89.84,1918088
2024-07-16,91.81,91.89,90.64,91.68,1770217
2024-07-17,91.08,91.21,90.1,90.95,868581
2024-07-18,91.23,91.47,91.24,91.39,653876
2024-07-19,91.07,91.87,90.02,91.63,545370
2024-07-22,94.24,94.27,92.28,93.78,1111778
2024-07-23,94.54,97.56,94.58,95.25,317072
2024-07-24,92.54,94.84,92.37,93.28,1143622
2024-07-25,91.9,93.3,89.64,91.52,102533
2024-07-26,91.83,94.16,90.93,92.37,715314
2024-07-29,91.93,93.52,91.06,92.29,517875
2024-07-30,91.57,93.45,90.29,91.62,1945315
2024-07-31,93.03,94.51,91.21,93.12,1481760
2024-08-01,93.79,94.13,93.22,93.4,764341
2024-08-02,93.72,94.8,92.93,93.49,276405
2024-08-05,94.93,95.92,93.43,94.66,1081921
2024-08-06,94.5,96.04,93.35,94.1,505550
2024-08-07,96.07,98.84,96.22,96.47,1119216
2024-08-08,94.92,96.24,93.2,95.26,1687188
2024-08-09,96.15,98.11,94.47,96.27,1270005
2024-08-12,98.11,98.74,97.36,98.49,1304197
2024-08-13,97.26,98.2,95.85,96.33,1127957
2024-08-14,96.41,96.7,93.5,95.81,1861804
2024-08-15,96.91,97.66,97.52,97.56,1870615
2024-08-16,98.4,100.28,98.03,99.38,1074174
2024-08-19,98.2,100.62,97.52,99.11,680943
2024-08-20,97.46,98.25,96.23,97.96,973215
2024-08-21,98.69,101.76,97.41,99.46,454460
2024-08-22,101.42,101.55,100.82,101.35,1309054
2024-08-23,100.18,101.78,99.36,99.47,1050175
2024-08-26,98.02,99.28,96.13,97.56,296270
2024-08-27,97.36,98.73,97.8,97.92,475530
2024-08-28,98.72,99.89,98.48,98.92,1011300
2024-08-29,98.47,100.27,97.17,98.45,1786419
2024-08-30,100.15,101.03,98.72,99.53,1176142
2024-09-02,99.08,100.06,97.02,98.41,1394916
2024-09-03,95.87,96.02,94.04,95.09,744154
2024-09-04,94.47,95.6,92.23,94.45,1185681
2024-09-05,94.92,96.89,93.83,94.55,950021
2024-09-06,93.41,94.64,91.91,94.14,1352346
2024-09-09,92.52,93.37,91.98,92.4,196093
2024-09-10,89.28,90.38,89.34,89.73,1037270
2024-09-11,88.88,90.7,87.3,89.0,662385
2024-09-12,90.52,92.0,88.75,90.28,719751
2024-09-13,91.65,92.77,90.91,92.1,1925743
2024-09-16,93.02,94.05,92.91,93.86,447120
2024-09-17,91.73,92.67,90.99,92.64,691365
2024-09-18,90.07,91.91,90.01,90.94,1068795
2024-09-19,90.77,92.61,90.06,91.67,1739751
2024-09-20,91.89,94.9,90.42,92.61,891673
2024-09-23,92.72,94.3,90.89,93.21,1513344
2024-09-24,89.71,90.79,88.18,90.21,1727110
2024-09-25,89.84,90.95,88.51,88.97,689031
2024-09-26,88.58,90.02,88.84,88.93,846225
2024-09-27,88.96,90.97,88.35,89.63,777456
2024-09-30,90.82,90.96,89.63,90.74,1682426
2024-10-01,91.61,91.83,89.02,90.96,184259
2024-10-02,91.78,93.61,90.42,91.45,686000
2024-10-03,91.21,92.93,89.62,91.58,1390876
2024-10-04,92.7,93.39,91.69,92.59,1174342
2024-10-07,93.46,94.52,92.9,93.06,928949
2024-10-08,93.6,95.29,91.3,93.17,1125901
2024-10-09,93.08,93.41,92.22,92.77,475410
2024-10-10,93.59,94.07,90.63,92.9,918361
2024-10-11,94.32,95.87,92.17,93.63,1053235
2024-10-14,94.19,94.45,91.95,94.04,1812259
2024-10-15,94.49,96.32,93.09,94.62,595586
2024-10-16,96.93,98.14,94.66,96.66,1748874
2024-10-17,97.7,98.73,95.56,97.08,1324058
2024-10-18,95.13,96.92,94.68,96.08,138647
2024-10-21,98.4,98.2,95.74,97.44,1476799
2024-10-22,94.72,96.95,94.5,95.32,167548
2024-10-23,93.62,94.18,93.49,93.68,1995024
2024-10-24,94.89,95.18,92.78,94.19,1758009
2024-10-25,94.46,95.43,93.06,94.98,664953
2024-10-28,93.05,93.11,91.39,93.09,589081
2024-10-29,91.85,94.77,92.19,92.53,824738
2024-10-30,91.45,92.63,90.66,91.64,776717
2024-10-31,90.34,93.13,89.69,90.93,807441
2024-11-01,92.06,92.63,90.35,92.31,704725
2024-11-04,93.12,94.73,92.08,93.36,1280153
2024-11-05,94.26,93.81,91.66,93.34,412100
2024-11-06,93.45,94.36,92.4,92.53,1707364
2024-11-07,89.84,92.31,90.28,90.54,1643564
2024-11-08,93.03,92.87,90.49,92.61,1005318
2024-11-11,92.65,95.62,92.36,93.49,1720186
2024-11-12,91.57,92.89,90.65,92.44,569575
2024-11-13,92.78,94.95,92.14,93.52,133374
2024-11-14,94.29,95.72,93.13,93.42,1276495
2024-11-15,93.82,95.05,91.9,93.0,970027
2024-11-18,93.08,95.89,92.09,93.65,1177612
2024-11-19,91.92,93.34,90.72,92.55,1808744
2024-11-20,91.57,92.29,91.59,92.05,1942858
2024-11-21,92.26,92.66,91.36,92.23,1305460
2024-11-22,91.63,92.64,90.28,91.5,1551705
2024-11-25,91.98,94.32,90.68,92.49,259236
2024-11-26,95.75,95.62,93.67,95.26,405359
2024-11-27,93.76,95.67,94.03,94.12,1493089
2024-11-28,92.39,92.36,90.52,91.62,919594
2024-11-29,88.97,89.45,87.36,88.69,947334
2024-12-02,88.38,89.95,87.43,88.49,686354
2024-12-03,88.07,88.58,87.08,87.56,1253977
2024-12-04,88.41,89.63,86.4,87.85,451813
2024-12-05,87.68,88.39,86.24,88.05,1291140
2024-12-06,85.52,87.49,84.91,85.8,430217
2024-12-09,84.04,83.44,82.61,83.31,221269
2024-12-10,83.15,84.12,83.11,83.71,727679
2024-12-11,83.13,85.28,83.65,83.9,539166
2024-12-12,83.26,85.12,82.03,83.34,1789084
2024-12-13,81.62,81.64,79.25,81.13,204411
2024-12-16,82.19,82.42,81.66,81.75,435566
2024-12-17,84.12,84.54,82.24,83.42,1142567
2024-12-18,83.86,84.24,83.01,83.8,1014027
2024-12-19,82.01,84.35,81.98,82.67,187118
2024-12-20,82.88,84.33,81.79,82.73,113779
2024-12-23,81.38,81.22,79.32,80.93,1977329
2024-12-24,81.64,83.26,81.81,82.31,1351785
2024-12-25,81.88,84.02,82.02,82.42,794271
2024-12-26,79.32,80.78,79.2,80.1,993821
2024-12-27,79.87,80.98,78.7,79.72,606445
2024-12-30,80.94,80.42,78.54,80.32,755260
2024-12-31,80.17,81.12,78.07,79.9,1333184
2025-01-01,80.32,79.85,78.24,79.55,1777342
2025-01-02,77.32,79.62,76.66,78.0,449847
2025-01-03,79.34,79.41,78.62,78.71,1696686
2025-01-06,78.39,78.45,77.48,77.9,330957
2025-01-07,74.94,76.8,74.58,75.22,508485
2025-01-08,75.49,74.87,73.88,74.78,170633
2025-01-09,75.64,76.71,74.38,75.96,367542
2025-01-10,76.08,76.19,75.45,75.49,1842875
2025-01-13,78.19,78.15,76.39,77.6,972933
2025-01-14,78.54,79.92,76.4,78.14,247565
2025-01-15,78.67,80.05,77.58,78.57,1923480
2025-01-16,77.81,78.54,78.16,78.41,1770085
2025-01-17,78.38,79.73,78.11,78.33,1533896
2025-01-20,77.79,79.04,76.08,78.01,1873598
2025-01-21,78.09,79.39,77.42,77.64,518245
2025-01-22,78.7,78.91,76.87,78.3,1689101
2025-01-23,77.77,78.25,75.29,77.14,1410983
2025-01-24,75.08,76.77,75.53,75.82,1752542
2025-01-27,74.92,75.37,74.21,74.46,1614131
2025-01-28,77.57,77.78,76.12,76.9,758340
2025-01-29,78.01,77.96,76.73,77.56,1571357
2025-01-30,77.37,79.42,77.59,77.95,598666
2025-01-31,75.99,77.49,76.22,76.63,724325
2025-02-03,76.66,79.25,77.19,77.4,305020
2025-02-04,77.46,77.76,76.4,77.26,1876645
2025-02-05,77.74,78.86,77.48,77.54,652906
2025-02-06,77.07,78.13,76.32,76.33,1089182
2025-02-07,76.37,77.8,74.84,76.53,843532
2025-02-10,75.76,77.68,75.73,76.02,1923863
2025-02-11,75.28,76.64,74.15,75.09,736593
2025-02-12,76.47,76.66,74.82,75.98,1579237
2025-02-13,74.77,75.23,73.4,74.12,1725290
2025-02-14,75.24,75.08,73.02,74.79,927652
2025-02-17,75.51,76.63,74.69,75.62,818526
2025-02-18,74.76,74.99,74.32,74.56,1520717
2025-02-19,74.11,74.96,72.14,73.59,1834502
2025-02-20,73.32,74.3,72.28,73.33,1534370
2025-02-21,73.25,74.43,73.56,73.67,531540
2025-02-24,73.0,73.98,72.44,73.49,1787784
2025-02-25,73.27,75.86,72.82,74.01,836405
2025-02-26,76.43,76.24,75.04,76.1,1194835
2025-02-27,74.9,75.57,74.58,75.49,1679727
2025-02-28,73.05,73.83,72.75,73.43,457950
2025-03-03,74.1,76.21,74.03,74.4,1590569
2025-03-04,76.5,78.28,75.36,76.41,1232709
2025-03-05,76.74,78.16,76.55,76.9,1797349
2025-03-06,75.83,77.23,74.69,75.57,426743
2025-03-07,74.75,75.82,74.17,75.42,899296
2025-03-10,73.52,75.88,73.45,74.08,1682401
2025-03-11,74.85,75.12,74.32,74.85,136540
2025-03-12,72.99,73.42,72.42,73.23,313182
2025-03-13,72.59,73.09,71.17,72.89,1982073
2025-03-14,71.1,72.75,70.23,71.72,632748
2025-03-17,72.44,73.27,70.59,71.87,1953532
2025-03-18,71.73,72.12,70.18,71.46,446809
2025-03-19,71.13,73.42,71.08,71.67,786079
2025-03-20,71.08,72.48,69.94,71.7,1530451
2025-03-21,71.24,70.84,70.14,70.57,1349778
2025-03-24,71.55,72.12,69.98,71.29,1204132
2025-03-25,71.12,72.45,70.01,71.24,1106808
2025-03-26,70.39,71.57,69.28,70.11,1702536
2025-03-27,73.0,73.46,71.21,72.63,546402
2025-03-28,73.6,74.28,72.98,73.19,940694
2025-03-31,72.99,73.51,71.35,73.02,395359
2025-04-01,74.58,75.89,73.64,74.68,1232289
2025-04-02,76.14,78.79,76.6,76.89,576034
2025-04-03,77.36,76.8,75.97,76.71,734299
2025-04-04,77.31,78.86,75.79,77.15,995376
2025-04-07,75.48,77.0,74.83,75.93,150864
2025-04-08,76.4,76.24,75.2,75.76,274682
2025-04-09,76.15,77.32,75.47,75.52,1403265
2025-04-10,76.49,76.67,75.55,75.75,915042
2025-04-11,76.73,76.79,74.91,76.16,1743101
2025-04-14,77.62,77.2,76.85,76.85,1419876
2025-04-15,76.76,77.62,75.23,77.15,115391
2025-04-16,76.18,77.24,73.82,75.66,1271753
2025-04-17,75.01,75.67,74.2,74.53,278077
2025-04-18,73.49,75.58,72.41,73.89,1583773
2025-04-21,72.97,73.99,71.83,73.56,1983864
2025-04-22,75.52,75.03,73.37,74.8,1109277
2025-04-23,73.11,73.42,72.36,73.41,1397281
2025-04-24,73.54,73.93,72.51,73.0,550896
2025-04-25,73.38,75.97,73.42,74.12,931435
2025-04-28,73.06,75.05,72.36,73.77,1726581
2025-04-29,74.27,74.89,73.4,74.32,418103
2025-04-30,73.77,75.79,74.02,74.16,604517
2025-05-01,74.75,75.93,74.13,74.47,946323
2025-05-02,74.3,74.23,72.94,74.2,1453272
2025-05-05,74.37,76.53,74.97,75.0,814179
2025-05-06,72.66,73.7,72.62,73.15,1862691
2025-05-07,72.57,73.0,71.03,72.73,279468
2025-05-08,72.62,73.49,71.32,73.08,804527
2025-05-09,74.14,74.57,72.18,73.71,1447012
2025-05-12,75.35,76.28,74.97,75.48,529374
2025-05-13,74.41,75.56,73.49,75.02,1347184
2025-05-14,76.78,77.13,75.86,76.8,412012
2025-05-15,75.37,77.44,74.27,75.99,206362
2025-05-16,77.04,79.54,77.47,77.62,329929
2025-05-19,78.23,80.17,77.35,78.64,1866971
2025-05-20,78.05,78.06,77.31,77.49,1148326
2025-05-21,78.54,78.36,77.77,77.88,1613056
2025-05-22,78.33,78.24,75.89,77.82,732043
2025-05-23,78.35,78.88,77.56,78.61,1226051
2025-05-26,77.97,79.41,76.42,78.33,1040409
2025-05-27,78.03,79.13,77.77,77.95,1896902
2025-05-28,80.02,81.08,78.71,79.67,1520391
2025-05-29,80.33,80.9,77.71,79.55,1488030
2025-05-30,80.02,81.2,78.82,80.61,188071
2025-06-02,79.6,80.98,79.08,80.32,1144372
2025-06-03,82.79,83.88,82.35,82.47,987283
2025-06-04,82.12,82.29,80.95,81.58,1862900
2025-06-05,81.35,81.22,80.52,80.79,588949
2025-06-06,83.06,83.53,81.45,82.76,612683
2025-06-09,82.93,82.74,80.21,82.18,881557
2025-06-10,84.31,84.48,84.24,84.29,562402
2025-06-11,86.21,87.27,83.4,85.5,345449
2025-06-12,86.1,87.12,85.19,85.3,1729088
2025-06-13,83.41,83.29,81.52,82.83,1160725
2025-06-16,82.49,82.94,80.76,82.81,1736589
2025-06-17,82.45,84.48,82.31,82.95,1679156
2025-06-18,84.59,84.96,84.47,84.51,635880
2025-06-19,86.58,87.51,86.59,86.66,1140701
2025-06-20,86.37,85.86,83.92,85.72,258113
2025-06-23,86.14,87.32,85.05,86.83,1838978
2025-06-24,87.47,89.64,86.95,87.9,868099
2025-06-25,89.86,91.21,88.6,89.41,847984
2025-06-26,89.4,90.6,89.54,90.13,675235
2025-06-27,87.03,88.07,85.55,87.34,975261
2025-06-30,86.93,87.42,87.04,87.13,578342
2025-07-01,85.74,85.69,84.76,85.53,812219
2025-07-02,84.68,87.37,84.93,85.26,1619899
2025-07-03,87.22,88.02,85.6,86.6,1685085
2025-07-04,86.94,88.21,85.76,87.03,677946
2025-07-07,89.37,90.33,88.58,88.63,991127
2025-07-08,89.07,91.0,88.2,89.13,1760257
2025-07-09,86.89,89.04,86.99,87.28,200079
2025-07-10,83.17,83.8,83.67,83.77,1789375
2025-07-11,83.14,84.36,83.29,83.97,516450
2025-07-14,83.74,85.06,82.75,83.69,1389224
2025-07-15,81.74,83.16,80.34,82.39,1206848
2025-07-16,79.99,82.13,78.24,80.16,1150587
2025-07-17,79.36,80.54,77.64,79.22,1732784
2025-07-18,78.63,80.87,77.37,78.98,292987
2025-07-21,79.31,80.23,78.34,79.83,759353
2025-07-22,80.52,81.81,78.69,80.08,1122680
2025-07-23,82.87,82.8,80.83,82.14,1641448
2025-07-24,80.14,82.79,79.62,80.79,511241
2025-07-25,81.37,82.25,80.08,81.93,1625566
2025-07-28,82.75,83.06,80.04,82.0,859313
2025-07-29,82.15,84.56,82.24,82.92,458936
2025-07-30,83.14,83.24,81.4,82.35,1542074
2025-07-31,82.94,84.75,82.61,83.77,272707
2025-08-01,84.8,86.25,83.4,84.17,1078058
2025-08-04,82.94,84.15,82.9,83.26,221363
2025-08-05,83.98,84.51,82.06,83.25,777193
2025-08-06,82.64,83.05,82.2,82.94,1242045
2025-08-07,83.85,85.35,83.49,83.59,1156619
2025-08-08,81.33,83.35,81.69,82.02,868845
2025-08-11,81.57,82.82,80.81,81.99,915191
2025-08-12,82.97,82.55,81.79,82.52,530862
2025-08-13,82.62,83.79,80.87,82.57,966176
2025-08-14,85.07,84.38,83.42,84.35,1911184
2025-08-15,85.28,85.4,85.36,85.4,1715860
2025-08-18,86.03,86.72,84.37,85.4,375942
2025-08-19,85.61,86.1,85.54,85.7,156583
2025-08-20,86.95,86.53,84.84,86.12,1873696
2025-08-21,87.48,88.1,86.68,86.68,1100824
2025-08-22,83.86,84.26,83.26,84.15,1121891
2025-08-25,84.4,84.41,81.74,83.75,1583364
2025-08-26,82.34,82.08,80.93,81.77,697909
2025-08-27,82.97,84.66,81.94,83.45,1015624
2025-08-28,83.59,84.76,81.36,83.38,1940459
2025-08-29,82.41,84.62,82.75,83.12,1377082
2025-09-01,84.89,84.86,82.79,84.32,392115
2025-09-02,84.35,85.09,84.47,84.9,353130
2025-09-03,82.65,83.53,81.89,83.37,488103
2025-09-04,83.12,84.18,81.61,83.29,1556752
2025-09-05,82.98,84.81,82.8,82.85,661216
2025-09-08,81.11,80.98,79.25,80.54,140638
2025-09-09,80.42,80.17,78.87,79.66,1893931
2025-09-10,79.33,79.63,78.66,79.43,422455
2025-09-11,78.59,80.49,78.42,79.29,118160
2025-09-12,77.81,78.74,77.25,77.42,550550
2025-09-15,78.95,80.12,78.21,78.85,546554
2025-09-16,78.65,80.42,77.56,78.73,901809
2025-09-17,78.48,79.74,78.51,78.78,1848740
2025-09-18,79.29,79.56,77.67,79.29,1770451
2025-09-19,78.05,78.87,77.41,78.3,968099
2025-09-22,79.29,80.19,78.78,78.88,880709
2025-09-23,78.49,79.62,77.69,78.42,1154517
2025-09-24,77.88,78.33,76.95,77.3,562562
2025-09-25,78.09,79.35,77.34,78.02,199151
2025-09-26,79.46,81.15,79.56,79.88,1884525
2025-09-29,81.39,82.6,80.71,80.82,454728
2025-09-30,82.11,83.22,80.53,82.02,476961
2025-10-01,80.86,82.92,79.65,81.34,997674
2025-10-02,79.47,79.76,78.25,79.27,1034065
2025-10-03,80.93,82.54,80.56,81.16,135024
2025-10-06,84.42,85.73,82.22,83.84,381114
2025-10-07,85.83,86.74,83.77,85.91,818494
2025-10-08,85.85,87.12,84.06,85.46,1399088
2025-10-09,83.21,85.41,83.82,83.89,533995
2025-10-10,82.29,82.58,81.83,82.46,903727
2025-10-13,81.03,81.42,79.05,80.25,1158955
2025-10-14,80.61,80.38,78.5,80.12,1788325
2025-10-15,81.62,84.17,80.86,82.18,719533
2025-10-16,81.64,83.66,80.3,82.0,353760
2025-10-17,82.13,82.64,80.57,82.41,1029617
2025-10-20,84.48,84.49,84.03,84.23,1518771
2025-10-21,84.12,84.93,83.69,83.69,308733
2025-10-22,86.85,87.17,84.61,86.42,906898
2025-10-23,89.2,89.26,87.07,89.18,133791
2025-10-24,89.55,90.21,87.51,89.0,163762
2025-10-27,88.08,89.05,87.0,88.19,1017611
2025-10-28,88.51,89.41,87.41,89.18,666574
2025-10-29,88.8,90.47,87.14,88.69,1705703
2025-10-30,87.84,89.04,85.31,87.05,1244093
2025-10-31,89.37,90.53,88.35,88.85,962472
2025-11-03,90.72,92.44,89.93,90.58,875077
2025-11-04,91.08,91.3,89.98,90.81,1044766
2025-11-05,89.76,89.58,87.63,88.99,176833
2025-11-06,87.11,87.69,87.04,87.24,1796307
2025-11-07,87.11,89.07,87.33,87.4,1996775
2025-11-10,87.54,88.76,84.92,86.71,444825
2025-11-11,86.87,87.79,84.56,86.24,328727
2025-11-12,87.35,89.59,86.62,87.66,372797
2025-11-13,88.63,90.11,86.68,88.69,1355951
2025-11-14,90.51,91.54,89.38,90.66,1356737
2025-11-17,88.6,90.18,88.3,89.23,1711055
2025-11-18,89.55,88.91,87.68,88.74,1528470
2025-11-19,89.66,89.9,88.33,89.83,954410
2025-11-20,91.16,92.05,89.45,90.48,1264425
2025-11-21,92.13,93.73,92.61,92.71,1407740
2025-11-24,93.43,94.63,91.49,93.34,1074199
2025-11-25,95.19,97.44,95.27,96.1,1003736
2025-11-26,97.45,97.61,94.62,96.94,1325685
2025-11-27,98.76,99.77,96.3,98.6,1159201
2025-11-28,98.35,99.25,97.0,98.1,1323490
2025-12-01,97.25,99.08,95.93,98.13,1264424
2025-12-02,98.98,101.6,97.13,99.56,1466473
2025-12-03,101.27,103.29,100.02,102.14,1321326
2025-12-04,102.9,104.9,102.22,103.34,1087510
2025-12-05,103.47,105.52,102.44,103.21,1395413
2025-12-08,105.64,107.78,103.4,105.5,954015
2025-12-09,102.03,104.07,100.96,101.8,559175
2025-12-10,99.6,100.17,97.47,99.5,102694
2025-12-11,100.13,100.68,99.62,100.59,1163931
2025-12-12,100.11,101.28,99.14,100.62,1222244
2025-12-15,100.86,102.31,100.72,101.6,1946893
2025-12-16,102.42,104.02,101.7,101.71,786808
2025-12-17,102.89,104.32,102.49,102.65,848853
2025-12-18,100.68,101.53,98.8,101.32,483419
2025-12-19,101.6,102.61,101.97,102.26,234015
2025-12-22,104.67,104.29,101.47,103.89,1568328
2025-12-23,106.44,107.6,105.81,105.93,574394
2025-12-24,109.7,111.36,107.39,109.35,1256919
2025-12-25,109.58,112.14,108.08,109.78,1406768
2025-12-26,109.75,112.86,107.77,110.27,995349
2025-12-29,108.63,108.14,105.21,107.6,1765069
2025-12-30,107.32,107.52,105.96,106.69,943210
2025-12-31,105.95,107.01,106.22,106.37,641326
2026-01-01,108.91,109.13,107.11,108.16,1802429
2026-01-02,107.67,109.57,106.36,107.12,1736972
2026-01-05,108.05,110.05,107.84,108.49,411675
2026-01-06,108.34,110.5,106.5,108.5,149325
2026-01-07,107.52,109.53,105.62,108.2,270972
2026-01-08,107.79,108.72,105.93,108.64,644440
2026-01-09,108.44,108.13,106.21,107.96,1947293
2026-01-12,106.73,108.67,105.2,107.23,1161180
2026-01-13,104.99,106.19,101.87,104.32,809197
2026-01-14,104.94,104.47,101.78,103.91,1788560
2026-01-15,102.25,104.98,100.86,103.12,960959
2026-01-16,102.22,104.35,102.06,102.28,698953
2026-01-19,103.59,104.03,100.76,102.97,1888317
2026-01-20,104.66,106.0,102.86,104.06,1714083
2026-01-21,105.0,105.52,103.4,104.46,1702969
2026-01-22,105.81,107.93,104.92,106.13,1073341
2026-01-23,107.01,109.16,104.7,107.11,1599932
2026-01-26,106.82,109.26,104.8,106.62,440771
2026-01-27,106.84,106.75,103.33,105.84,1189123
2026-01-28,106.0,107.46,104.76,106.37,1969307
2026-01-29,108.27,107.8,105.18,107.36,652821
2026-01-30,109.26,110.33,108.57,109.77,1609269
2026-02-02,112.96,113.81,111.01,111.87,1031908
2026-02-03,111.29,113.45,109.61,110.91,175630
2026-02-04,110.66,111.83,109.17,110.74,1549736
2026-02-05,112.19,112.44,110.23,111.94,420281
2026-02-06,113.34,114.67,113.41,113.86,1299799
2026-02-09,115.06,116.89,113.32,115.58,262761
2026-02-10,114.58,116.31,114.7,115.47,1899048
2026-02-11,112.29,113.82,112.47,113.16,654275
2026-02-12,111.02,113.41,109.74,111.36,530282
2026-02-13,112.45,111.88,109.89,111.86,345359
2026-02-16,112.72,114.0,110.99,112.48,1897404
2026-02-17,109.63,112.7,108.0,110.51,1452617
2026-02-18,111.38,111.34,107.96,110.6,1509155
2026-02-19,111.95,113.4,109.24,111.72,1048868
2026-02-20,110.68,111.5,107.44,109.67,1001982
2026-02-23,112.0,113.45,110.24,111.62,309040
2026-02-24,110.24,112.2,110.54,110.96,1163698
2026-02-25,113.14,114.18,111.04,113.2,569141
2026-02-26,112.57,114.59,112.06,112.24,1956576
2026-02-27,109.37,112.5,110.29,110.41,1613503
2026-03-02,108.54,110.48,109.49,109.6,884684
2026-03-03,108.64,109.73,109.01,109.45,387548
2026-03-04,108.24,108.98,107.05,108.78,1592130
2026-03-05,108.26,108.67,105.9,108.41,331902
2026-03-06,108.97,110.59,107.83,109.0,459734
2026-03-09,107.92,108.85,107.51,108.71,501888
2026-03-10,108.98,109.51,108.19,108.6,1158092
2026-03-11,105.84,107.63,105.63,105.64,1595407
2026-03-12,105.87,107.09,105.0,106.31,697198
2026-03-13,105.14,108.2,104.43,106.17,260872
2026-03-16,107.99,110.94,106.69,108.91,982623
2026-03-17,107.05,107.94,104.61,107.28,1521409
2026-03-18,103.47,106.09,102.91,104.19,521161
2026-03-19,104.96,107.19,104.05,105.22,517856
2026-03-20,106.09,106.87,105.36,105.82,1899731
2026-03-23,104.22,104.67,102.83,104.12,1912892
2026-03-24,101.03,102.9,101.37,101.58,1981884
2026-03-25,103.75,106.48,103.11,104.08,1634553
2026-03-26,106.69,108.15,106.03,106.45,457549
2026-03-27,102.96,102.66,100.04,102.22,502764
2026-03-30,101.99,103.21,101.11,101.48,746427
2026-03-31,104.3,105.3,103.34,104.19,704451
2026-04-01,103.12,104.93,101.26,103.4,1917402
2026-04-02,102.32,104.48,100.52,102.6,1599240
2026-04-03,102.92,103.45,101.95,102.14,1475616
2026-04-06,99.4,102.36,97.89,100.32,453330
2026-04-07,98.54,99.35,96.28,97.59,1828098
2026-04-08,99.57,100.77,97.54,99.24,1672953
2026-04-09,96.67,96.68,95.51,96.32,410919
2026-04-10,95.82,98.73,96.32,96.71,1755223
