Date,Open,High,Low,Close,Volume
2024-06-11,311.11,319.8,311.53,313.05,1029510
2024-06-12,306.87,311.36,300.61,307.69,749675
2024-06-13,311.26,321.53,307.39,313.73,1856015
2024-06-14,319.95,324.55,314.23,319.13,146342
2024-06-17,319.56,322.6,317.85,322.0,1204707
2024-06-18,331.47,336.43,322.99,328.28,1142971
2024-06-19,324.97,326.46,317.67,323.16,516708
2024-06-20,324.55,327.6,324.97,325.26,914886
2024-06-21,325.1,329.12,321.68,324.59,1339301
2024-06-24,332.32,332.12,321.56,329.61,1481549
2024-06-25,329.36,329.71,324.31,329.0,101362
2024-06-26,324.67,326.81,325.78,326.8,1880021
2024-06-27,329.25,333.76,324.29,330.05,412598
2024-06-28,337.63,342.35,327.74,335.33,543802
2024-07-01,332.33,336.11,329.37,331.37,600599
2024-07-02,332.08,339.35,327.82,331.08,171858
2024-07-03,327.22,327.17,321.35,324.84,333799
2024-07-04,312.76,312.49,302.97,310.31,1974064
2024-07-05,314.11,312.73,304.8,311.49,698911
2024-07-08,312.43,316.27,312.01,314.98,319072
2024-07-09,316.81,318.79,310.26,316.53,303283
2024-07-10,306.96,311.55,301.7,305.49,1466973
2024-07-11,305.19,310.51,300.18,303.63,1723680
2024-07-12,292.19,298.68,286.35,291.57,588209
2024-07-15,296.84,300.57,298.44,298.83,139728
2024-07-16,294.79,299.51,291.9,293.05,523871
2024-07-17,301.06,302.2,297.66,299.74,207379
2024-07-18,302.39,305.77,297.88,304.91,296450
2024-07-19,299.81,306.56,293.33,300.03,919865
2024-07-22,292.06,298.66,290.25,293.98,536844
2024-07-23,294.94,297.12,289.69,295.9,1080297
2024-07-24,288.66,294.6,291.31,291.47,581638
2024-07-25,291.49,294.17,285.93,292.07,1887020
2024-07-26,289.88,294.92,285.88,289.59,1821293
2024-07-29,281.04,283.55,275.91,280.37,1176931
2024-07-30,270.06,275.84,266.75,269.18,773405
2024-07-31,272.16,270.71,264.45,270.34,824179
2024-08-01,266.14,270.04,263.85,267.66,882519
2024-08-02,263.05,268.25,260.25,265.06,1482400
2024-08-05,270.32,271.81,267.68,268.43,958114
2024-08-06,272.28,276.33,267.58,274.16,1727786
2024-08-07,275.47,277.85,272.29,272.88,1893780
2024-08-08,273.13,277.2,270.14,271.27,738297
2024-08-09,273.77,280.19,268.96,273.77,1165319
2024-08-12,269.71,272.52,265.73,267.14,280607
2024-08-13,266.11,273.97,261.77,268.27,480891
2024-08-14,269.93,274.73,270.78,271.0,885584
2024-08-15,275.14,280.05,271.13,274.38,491785
2024-08-16,264.08,266.88,260.26,264.87,1765464
2024-08-19,263.54,263.9,257.14,261.3,400743
2024-08-20,255.0,259.27,251.23,257.23,965755
2024-08-21,257.99,260.75,257.67,257.74,1250828
2024-08-22,260.5,261.89,253.78,260.03,1414541
2024-08-23,267.91,273.51,264.79,267.09,827831
2024-08-26,263.48,266.84,261.08,264.77,1751288
2024-08-27,261.75,263.1,262.12,262.46,1179806
2024-08-28,269.79,271.48,262.9,267.95,935064
2024-08-29,267.8,269.82,266.29,269.44,227757
2024-08-30,277.45,276.41,272.08,275.65,982909
2024-09-02,277.49,278.66,275.08,277.14,1659398
2024-09-03,272.85,274.58,265.11,271.43,1267627
2024-09-04,266.1,267.84,259.63,264.97,1681108
2024-09-05,256.12,262.78,252.57,257.63,1038622
2024-09-06,261.12,265.58,259.05,260.76,325077
2024-09-09,268.36,269.24,261.0,266.4,125915
2024-09-10,274.95,277.62,272.38,275.32,676117
2024-09-11,282.17,281.77,274.08,279.56,1426181
2024-09-12,285.2,290.99,284.48,285.47,1601493
2024-09-13,280.54,282.93,282.15,282.56,661930
2024-09-16,276.13,276.83,273.41,276.74,1041742
2024-09-17,283.57,286.62,276.48,281.03,900125
2024-09-18,282.19,286.59,277.79,283.21,879993
2024-09-19,285.91,284.75,277.08,283.82,539562
2024-09-20,288.04,287.54,280.63,285.86,359105
2024-09-23,286.72,294.28,285.09,287.58,473708
2024-09-24,291.84,300.61,290.86,294.29,205131
2024-09-25,302.57,306.57,300.8,301.22,476448
2024-09-26,303.09,307.91,299.65,304.24,117481
2024-09-27,310.68,312.95,306.57,308.93,1291790
2024-09-30,311.5,319.46,307.88,311.86,701113
2024-10-01,309.25,316.81,305.57,309.34,1948974
2024-10-02,315.36,315.31,307.88,313.62,468062
2024-10-03,305.1,312.02,301.65,305.82,757074
2024-10-04,311.34,313.23,307.57,311.69,779898
2024-10-07,304.29,306.68,302.81,305.05,116057
2024-10-08,305.88,311.87,306.23,306.69,1694495
2024-10-09,302.25,305.15,297.02,302.09,160789
2024-10-10,307.05,312.28,297.86,305.17,1886341
2024-10-11,304.21,305.73,301.21,305.05,1794941
2024-10-14,296.5,300.15,292.98,296.36,1117491
2024-10-15,299.69,305.53,292.46,298.67,1132831
2024-10-16,294.27,302.31,293.86,295.63,1342178
2024-10-17,299.04,301.56,300.27,300.38,835395
2024-10-18,303.05,303.2,300.04,300.45,1329722
2024-10-21,304.01,307.34,296.58,302.66,185059
2024-10-22,297.97,298.7,296.58,297.51,202690
2024-10-23,295.29,301.55,292.24,294.42,968737
2024-10-24,289.3,298.73,288.06,292.05,1144282
2024-10-25,297.32,297.86,293.21,296.62,1786853
2024-10-28,305.7,306.57,304.49,305.64,298855
2024-10-29,301.56,301.92,297.36,301.28,1663031
2024-10-30,306.32,314.16,302.37,307.18,499089
2024-10-31,292.79,296.69,291.52,295.26,848758
2024-11-01,287.2,291.98,285.93,288.97,701544
2024-11-04,286.61,287.24,278.29,284.05,860295
2024-11-05,276.69,281.35,276.51,277.2,385941
2024-11-06,269.18,269.84,267.17,269.36,1056783
2024-11-07,268.99,272.96,268.93,271.42,1623120
2024-11-08,267.93,276.73,264.34,270.43,938914
2024-11-11,273.52,278.52,269.65,272.34,1032165
2024-11-12,275.99,281.17,269.72,275.78,1712658
2024-11-13,277.21,277.29,270.78,277.16,1441510
2024-11-14,279.07,282.8,277.2,280.51,1031863
2024-11-15,281.59,284.62,276.04,280.22,589621
2024-11-18,272.47,276.18,271.47,274.29,1781360
2024-11-19,277.84,285.93,273.2,279.57,1196338
2024-11-20,276.45,281.05,272.73,276.67,520180
2024-11-21,270.91,272.56,266.46,272.07,611327
2024-11-22,269.89,277.42,271.17,271.26,1625952
2024-11-25,267.64,273.25,263.93,266.86,183876
2024-11-26,265.72,265.43,262.85,264.92,1984975
2024-11-27,268.35,270.17,262.12,266.62,347668
2024-11-28,267.91,270.39,262.28,268.35,1612530
2024-11-29,261.82,266.66,263.91,264.07,850073
2024-12-02,260.62,262.99,257.14,261.81,1035210
2024-12-03,269.49,270.79,263.08,266.93,1773236
2024-12-04,269.89,275.82,267.01,269.37,884531
2024-12-05,280.66,283.01,272.68,279.49,1121238
2024-12-06,282.68,286.08,284.14,285.49,193669
2024-12-09,291.54,295.95,288.05,291.43,104460
2024-12-10,281.59,286.64,279.09,284.22,565119
2024-12-11,288.59,294.36,281.43,288.19,1393107
2024-12-12,290.4,291.11,281.95,287.98,330403
2024-12-13,287.85,286.55,284.43,285.18,316147
2024-12-16,286.34,287.48,283.86,286.11,880825
2024-12-17,290.8,296.63,285.58,291.04,1330890
2024-12-18,296.34,295.68,286.87,293.73,1452936
2024-12-19,290.15,294.7,286.91,289.15,439056
2024-12-20,290.53,294.59,289.95,293.08,251217
2024-12-23,289.58,292.11,285.47,289.78,1886754
2024-12-24,289.46,294.36,286.34,290.97,595266
2024-12-25,289.28,296.28,283.78,289.45,1721358
2024-12-26,288.11,295.09,285.99,288.37,1740633
2024-12-27,292.89,293.92,292.2,292.41,1567792
2024-12-30,286.18,289.57,281.09,287.0,420783
2024-12-31,295.12,298.22,294.12,297.11,1661422
2025-01-01,287.46,291.1,283.3,287.44,1561576
2025-01-02,286.29,287.68,280.48,284.41,1233773
2025-01-03,287.31,292.82,281.03,286.37,740683
2025-01-06,288.5,296.17,288.17,289.44,598766
2025-01-07,291.5,291.75,285.26,288.98,331589
2025-01-08,291.13,292.3,285.45,288.75,1068538
2025-01-09,289.25,297.46,285.88,290.94,1211995
2025-01-10,287.13,295.64,283.87,289.8,782744
2025-01-13,298.56,297.16,290.34,297.13,1003182
2025-01-14,303.66,304.09,299.52,301.68,790677
2025-01-15,309.36,309.72,300.33,306.49,1317911
2025-01-16,303.58,302.96,298.9,301.23,1812392
2025-01-17,301.46,302.36,296.27,300.86,411448
2025-01-20,299.48,299.58,294.93,299.3,824676
2025-01-21,291.17,298.68,290.05,293.95,367650
2025-01-22,294.42,297.86,291.24,295.92,1287393
2025-01-23,292.88,293.5,286.53,293.12,1484853
2025-01-24,297.4,298.35,291.52,296.64,1870634
2025-01-27,291.32,296.82,288.54,290.99,629856
2025-01-28,301.52,306.45,297.55,300.06,1905401
2025-01-29,293.99,298.86,290.02,295.29,220199
2025-01-30,296.91,299.6,292.52,296.52,1245726
2025-01-31,298.33,308.16,294.74,300.81,208552
2025-02-03,297.28,299.28,291.91,297.79,1798170
2025-02-04,303.93,304.05,295.03,302.42,1106637
2025-02-05,296.94,297.96,295.04,295.8,1371761
2025-02-06,306.57,304.9,297.6,303.59,1679990
2025-02-07,302.39,306.62,297.87,303.74,385590
2025-02-10,300.53,307.38,295.13,300.54,173323
2025-02-11,297.97,303.59,292.47,298.99,1769874
2025-02-12,303.05,306.53,300.67,303.41,698373
2025-02-13,302.43,307.3,293.35,300.29,345059
2025-02-14,297.39,296.66,289.89,296.3,990076
2025-02-17,297.44,296.73,292.56,295.18,1236781
2025-02-18,287.29,293.09,284.23,289.0,158844
2025-02-19,300.76,303.12,296.35,298.53,622301
2025-02-20,292.95,295.84,292.28,295.55,162319
2025-02-21,302.37,303.06,294.46,300.04,898637
2025-02-24,300.21,306.13,298.61,301.24,1800690
2025-02-25,294.87,301.14,289.43,295.97,1967039
2025-02-26,296.07,300.72,292.57,296.0,1310390
2025-02-27,302.89,302.65,296.02,300.24,407111
2025-02-28,296.58,299.99,293.81,299.29,1821113
2025-03-03,304.88,309.05,302.75,305.78,1080870
2025-03-04,313.69,312.47,310.47,311.47,392123
2025-03-05,316.03,324.19,316.68,316.69,1851280
2025-03-06,312.25,317.87,311.06,314.14,1539191
2025-03-07,307.65,310.55,303.52,308.11,1490240
2025-03-10,304.07,310.61,298.87,304.77,1447443
2025-03-11,308.45,309.72,300.23,305.91,480645
2025-03-12,310.61,311.38,304.97,308.99,500912
2025-03-13,297.01,303.01,292.28,296.98,1407756
2025-03-14,299.9,303.44,296.36,297.0,517473
2025-03-17,297.7,302.92,293.21,297.91,933476
2025-03-18,293.87,296.84,291.85,296.49,1585803
2025-03-19,302.0,307.74,298.76,303.44,1589509
2025-03-20,305.42,311.65,304.56,305.81,961197
2025-03-21,310.94,314.16,310.36,313.09,1605160
2025-03-24,314.74,313.73,308.94,311.95,1693381
2025-03-25,318.97,324.28,312.0,317.28,1344073
2025-03-26,325.18,326.85,325.2,326.69,534009
2025-03-27,335.08,340.76,326.43,334.47,620622
2025-03-28,329.42,331.85,326.91,327.97,698198
2025-03-31,329.42,330.19,322.56,326.54,321927
2025-04-01,327.07,324.65,319.71,324.59,619003
2025-04-02,327.62,334.23,323.4,327.52,498086
2025-04-03,333.46,334.62,328.88,331.64,965124
2025-04-04,327.11,331.12,318.64,326.7,1826031
2025-04-07,327.51,332.71,326.12,327.17,298512
2025-04-08,312.92,320.89,310.99,315.35,1468509
2025-04-09,321.18,331.33,318.28,323.6,1405837
2025-04-10,320.88,324.95,313.78,320.69,281932
2025-04-11,319.6,324.29,316.58,321.08,1852887
2025-04-14,316.3,326.97,315.34,319.36,1180097
2025-04-15,327.47,331.25,321.16,326.02,791078
2025-04-16,306.55,311.75,306.95,309.44,1537423
2025-04-17,310.01,310.4,304.94,309.42,588994
2025-04-18,309.14,315.41,308.6,308.9,1417668
2025-04-21,309.31,309.21,303.37,306.44,175451
2025-04-22,315.93,321.25,314.51,316.03,1694875
2025-04-23,308.34,314.71,304.12,311.05,951524
2025-04-24,315.77,317.01,310.69,315.44,1309716
2025-04-25,319.7,322.31,312.27,317.53,520351
2025-04-28,328.04,325.3,321.31,324.81,1386440
2025-04-29,320.53,324.3,319.87,320.98,1567256
2025-04-30,315.68,321.15,309.52,316.82,999105
2025-05-01,325.77,326.66,315.65,323.14,1273681
2025-05-02,323.68,331.79,324.47,325.69,967019
2025-05-05,317.43,323.26,310.47,316.7,1798773
2025-05-06,313.11,319.75,311.1,313.7,1045951
2025-05-07,313.05,316.26,312.34,315.95,1699436
2025-05-08,319.8,322.34,319.44,320.78,1622568
2025-05-09,315.44,321.18,310.0,316.93,879959
2025-05-12,301.49,307.39,293.84,300.37,537160
2025-05-13,305.99,309.6,299.91,303.27,871556
2025-05-14,295.29,302.92,296.27,296.67,1669813
2025-05-15,287.75,288.14,281.79,285.97,532501
2025-05-16,269.04,274.36,266.88,271.45,1096429
2025-05-19,275.7,278.73,272.78,275.49,1631583
2025-05-20,273.82,277.28,275.71,276.19,771607
2025-05-21,277.51,275.33,274.0,275.12,1320198
2025-05-22,283.56,288.74,282.03,282.06,566699
2025-05-23,286.26,287.08,278.39,285.36,307630
2025-05-26,295.63,295.49,287.22,293.73,1609330
2025-05-27,287.28,287.03,283.63,286.43,288040
2025-05-28,289.0,292.96,285.03,286.31,615624
2025-05-29,279.23,282.07,273.07,278.04,1724707
2025-05-30,279.31,281.58,271.69,276.96,758291
2025-06-02,275.87,282.06,274.31,275.78,1948786
2025-06-03,276.81,281.36,272.37,278.95,1961495
2025-06-04,279.4,283.58,274.84,279.24,609724
2025-06-05,280.32,282.7,278.94,282.43,177858
2025-06-06,286.6,287.41,282.93,286.07,1439620
2025-06-09,297.13,303.41,295.21,297.23,956874
2025-06-10,296.33,301.28,290.84,295.61,291430
2025-06-11,287.82,293.22,287.86,290.67,1444293
2025-06-12,290.24,294.77,288.99,292.02,159232
2025-06-13,287.82,291.71,284.61,287.87,1753373
2025-06-16,298.27,295.61,292.95,295.61,363439
2025-06-17,293.49,295.94,288.72,294.17,341892
2025-06-18,290.8,292.76,284.58,291.24,433777
2025-06-19,290.07,290.64,282.47,288.83,1924506
2025-06-20,293.24,298.53,286.96,292.63,1417021
2025-06-23,290.69,293.9,288.21,291.86,1622605
2025-06-24,288.05,289.94,287.41,288.56,855506
2025-06-25,295.59,301.02,295.05,297.27,738994
2025-06-26,295.48,299.09,291.21,292.75,545519
2025-06-27,290.85,294.78,288.26,293.01,1013231
2025-06-30,295.75,297.09,292.1,296.51,1148474
2025-07-01,285.14,290.43,283.51,287.87,1300372
2025-07-02,288.8,295.85,284.55,290.42,588525
2025-07-03,286.57,288.89,278.28,284.97,1902442
2025-07-04,287.52,295.16,286.29,289.25,422541
2025-07-07,281.91,291.12,284.22,284.3,1934741
2025-07-08,287.76,293.62,281.91,287.91,128226
2025-07-09,290.83,298.14,286.71,293.71,1014138
2025-07-10,295.84,302.0,296.68,298.32,733398
2025-07-11,301.58,300.04,294.14,299.74,953334
2025-07-14,300.18,305.91,297.29,298.56,1184262
2025-07-15,297.98,298.36,293.34,295.53,927619
2025-07-16,305.57,304.57,303.01,303.42,888209
2025-07-17,300.76,304.65,295.23,299.66,1492174
2025-07-18,291.5,296.22,291.64,294.13,1403164
2025-07-21,299.4,302.08,293.74,297.72,1683215
2025-07-22,295.55,297.83,290.81,293.52,574922
2025-07-23,290.3,291.79,284.6,288.57,1258104
2025-07-24,281.18,287.01,275.43,281.13,1211870
2025-07-25,277.26,280.6,275.32,278.75,802501
2025-07-28,280.32,281.52,275.12,278.4,1023509
2025-07-29,280.94,283.43,278.35,279.67,696186
2025-07-30,287.27,289.25,282.65,284.53,369504
2025-07-31,285.31,292.92,284.88,287.29,506222
2025-08-01,284.79,289.19,280.01,286.36,300475
2025-08-04,283.75,290.01,283.41,285.4,1397832
2025-08-05,289.78,289.17,284.49,288.09,1355382
2025-08-06,292.9,301.62,293.97,294.75,1906152
2025-08-07,292.92,298.31,294.89,295.48,1486388
2025-08-08,295.97,298.39,286.13,293.05,198887
2025-08-11,285.14,288.03,286.59,287.88,1780065
2025-08-12,282.34,281.9,273.71,280.46,1739082
2025-08-13,283.12,287.34,279.39,283.88,942308
2025-08-14,288.86,293.2,283.62,286.9,1213139
2025-08-15,290.26,293.76,283.77,289.94,1954548
2025-08-18,291.65,296.06,287.5,289.33,1111378
2025-08-19,299.26,300.32,289.37,296.73,1820111
2025-08-20,291.31,297.81,288.09,294.2,257773
2025-08-21,296.79,300.23,296.19,299.33,462998
2025-08-22,297.7,305.19,297.05,299.19,937434
2025-08-25,296.98,297.81,295.36,295.98,1211037
2025-08-26,301.52,305.93,297.0,299.2,1650832
2025-08-27,301.23,308.33,299.0,301.47,1977698
2025-08-28,304.12,310.63,298.88,303.47,838817
2025-08-29,302.09,307.93,296.39,303.98,190089
2025-09-01,305.69,308.98,297.16,303.84,1622225
2025-09-02,319.93,323.14,313.28,316.97,1248323
2025-09-03,322.3,324.86,321.17,323.8,477231
2025-09-04,328.05,333.01,323.3,328.08,1040174
2025-09-05,326.09,329.09,326.6,328.81,1510389
2025-09-08,335.25,339.02,330.85,334.85,1563782
2025-09-09,338.06,339.35,330.22,338.04,1049274
2025-09-10,335.87,339.83,331.45,338.28,679907
2025-09-11,336.11,339.57,335.15,336.5,1950110
2025-09-12,334.97,339.72,333.78,336.09,1360388
2025-09-15,317.12,321.92,316.15,316.98,875651
2025-09-16,318.8,318.84,311.23,318.25,632880
2025-09-17,312.42,319.49,315.44,315.52,1489095
2025-09-18,326.33,326.12,318.22,324.64,560148
2025-09-19,326.2,329.48,316.8,324.82,426248
2025-09-22,317.09,323.01,317.92,317.94,1106684
2025-09-23,314.89,322.15,312.02,317.73,650976
2025-09-24,313.41,317.58,309.23,311.82,1294919
2025-09-25,317.4,317.18,308.07,314.54,324083
2025-09-26,314.62,322.31,312.94,316.26,1344388
2025-09-29,320.64,325.26,321.01,321.78,638263
2025-09-30,315.26,321.11,311.88,317.27,100461
2025-10-01,318.02,322.67,314.91,317.53,341178
2025-10-02,307.66,309.94,303.51,309.8,1873869
2025-10-03,312.88,318.91,310.84,313.78,1747973
2025-10-06,318.03,321.68,311.53,316.78,543857
2025-10-07,320.06,322.16,313.38,319.68,1578906
2025-10-08,319.03,320.45,314.27,319.76,1256286
2025-10-09,321.71,322.95,315.61,322.22,1944718
2025-10-10,332.0,339.24,330.78,331.59,809850
2025-10-13,326.7,335.65,324.99,329.96,1394775
2025-10-14,328.07,331.91,324.62,330.86,220717
2025-10-15,326.93,327.35,319.99,324.46,852869
2025-10-16,316.76,324.19,314.03,319.46,1931253
2025-10-17,321.42,326.79,318.05,320.1,1124063
2025-10-20,329.27,326.89,326.3,326.53,646971
2025-10-21,323.6,327.01,320.52,325.09,328514
2025-10-22,322.94,330.98,322.66,323.78,1436703
2025-10-23,321.92,321.55,317.99,321.48,1325226
2025-10-24,320.89,320.06,311.75,318.46,810483
2025-10-27,323.05,327.9,317.74,320.22,1906788
2025-10-28,313.15,316.44,307.87,311.66,142185
2025-10-29,316.28,321.01,316.13,318.92,677075
2025-10-30,316.24,315.7,314.3,315.17,1850032
2025-10-31,318.76,319.56,314.86,319.33,709777
2025-11-03,311.92,314.01,311.33,312.1,579280
2025-11-04,313.08,322.89,313.96,315.93,1115018
2025-11-05,317.84,323.15,315.73,319.82,1665223
2025-11-06,323.97,327.9,318.9,322.1,295978
2025-11-07,316.12,323.67,311.08,316.41,1891739
2025-11-10,316.64,321.14,317.77,317.9,1610638
2025-11-11,310.48,312.69,308.61,311.2,444375
2025-11-12,312.05,313.86,302.44,309.85,1452815
2025-11-13,317.23,322.83,310.35,315.66,831421
2025-11-14,318.79,326.69,317.23,320.25,864359
2025-11-17,317.96,320.94,312.85,320.41,1588251
2025-11-18,313.3,320.31,307.18,314.86,1929291
2025-11-19,321.27,323.15,314.21,318.59,340646
2025-11-20,319.29,326.0,313.45,318.77,899197
2025-11-21,305.73,306.47,301.24,305.53,1013789
2025-11-24,310.5,314.04,304.19,309.9,814992
2025-11-25,309.0,316.64,303.36,309.83,790059
2025-11-26,318.55,319.86,314.15,316.61,199310
2025-11-27,310.57,314.17,306.66,310.43,1402523
2025-11-28,290.51,293.27,286.9,292.75,928807
2025-12-01,292.11,296.34,289.28,294.29,470108
2025-12-02,296.12,298.3,292.88,295.9,1650463
2025-12-03,289.47,293.74,280.3,286.96,1624865
2025-12-04,280.88,283.95,275.95,281.96,1024144
2025-12-05,298.2,299.42,289.15,296.01,667056
2025-12-08,296.01,299.39,293.07,294.45,1312376
2025-12-09,296.88,299.6,296.54,298.39,647489
2025-12-10,292.22,298.55,293.14,294.96,548415
2025-12-11,281.66,289.16,281.91,283.92,1487977
2025-12-12,284.41,289.26,280.78,283.12,176617
2025-12-15,280.13,286.23,278.14,281.82,280060
2025-12-16,279.14,284.54,277.36,279.86,112897
2025-12-17,279.35,280.22,272.62,279.34,390592
2025-12-18,282.0,287.37,278.07,280.73,231081
2025-12-19,277.87,280.97,278.48,280.04,1992024
2025-12-22,273.22,279.03,270.31,273.73,648738
2025-12-23,276.1,278.01,271.74,276.18,383609
2025-12-24,266.77,272.77,261.73,266.55,557892
2025-12-25,258.4,261.39,254.48,256.77,1878638
2025-12-26,258.54,265.15,258.25,260.25,1088304
2025-12-29,264.3,264.12,261.83,262.68,793154
2025-12-30,263.47,265.37,258.14,262.46,1759443
2025-12-31,256.22,259.88,254.46,255.93,850481
2026-01-01,253.73,257.58,249.95,252.72,736516
2026-01-02,251.15,252.24,250.85,251.59,493836
2026-01-05,242.64,250.29,241.52,244.41,817813
2026-01-06,242.02,246.59,238.31,241.22,701700
2026-01-07,244.22,245.75,241.52,244.1,1386877
2026-01-08,251.13,255.58,248.86,250.43,650207
2026-01-09,247.78,251.81,248.37,248.59,1196679
2026-01-12,254.08,254.94,246.19,252.03,225195
2026-01-13,243.83,245.31,237.64,243.4,463449
2026-01-14,244.31,249.93,245.97,246.35,874070
2026-01-15,242.59,247.26,239.98,242.83,1880203
2026-01-16,245.48,246.74,241.88,244.23,816778
2026-01-19,244.63,247.03,240.05,243.2,1361740
2026-01-20,249.0,253.38,243.39,249.03,584665
2026-01-21,247.1,249.52,243.74,245.16,341363
2026-01-22,246.84,248.31,246.42,247.99,211219
2026-01-23,246.36,252.1,242.55,246.8,680285
2026-01-26,248.11,248.97,241.88,246.15,399555
2026-01-27,247.33,247.0,244.4,245.39,430619
2026-01-28,242.6,243.16,236.09,241.7,1545442
2026-01-29,243.44,244.62,240.98,241.7,130092
2026-01-30,239.49,246.83,236.99,241.48,1159839
2026-02-02,244.35,244.87,240.11,242.58,820976
2026-02-03,242.13,247.55,242.61,243.0,1062444
2026-02-04,244.96,247.15,244.57,246.55,1169377
2026-02-05,249.39,253.68,247.03,250.7,695398
2026-02-06,245.61,252.11,244.1,246.01,660706
2026-02-09,248.67,254.72,245.81,249.91,1493463
2026-02-10,243.75,245.92,240.21,244.63,1755426
2026-02-11,245.46,250.37,247.25,247.27,465905
2026-02-12,249.07,251.55,248.53,250.09,285475
2026-02-13,241.89,244.01,239.39,241.54,1805812
2026-02-16,241.72,246.72,238.1,242.0,764801
2026-02-17,239.27,244.64,234.3,240.01,1147503
2026-02-18,237.95,238.13,231.04,236.78,783131
2026-02-19,244.5,248.18,239.89,242.59,339024
2026-02-20,241.02,243.34,238.36,239.79,1219730
2026-02-23,235.57,238.6,233.63,236.36,1097767
2026-02-24,237.9,239.71,235.8,236.74,485687
2026-02-25,238.04,243.34,233.92,239.71,958551
2026-02-26,237.38,242.5,235.36,239.15,1614200
2026-02-27,243.48,247.2,239.57,244.23,1221809
2026-03-02,248.13,249.72,243.2,246.61,284142
2026-03-03,235.8,238.05,231.5,237.0,1141240
2026-03-04,232.74,239.56,234.52,234.79,1435202
2026-03-05,230.76,235.62,227.96,232.47,1606136
2026-03-06,236.21,235.3,234.07,234.53,1295323
2026-03-09,224.1,227.78,220.29,223.5,390050
2026-03-10,232.65,239.25,233.72,233.8,1449329
2026-03-11,236.35,241.68,233.46,236.09,1386949
2026-03-12,236.9,238.95,236.36,236.77,146411
2026-03-13,242.61,242.68,235.85,241.86,882320
2026-03-16,250.77,255.39,250.53,252.12,732605
2026-03-17,257.99,256.84,255.5,256.12,1371882
2026-03-18,259.56,266.63,254.95,260.55,510658
2026-03-19,262.23,262.42,255.32,261.22,1222656
2026-03-20,258.1,262.27,256.87,260.62,1835091
2026-03-23,257.78,261.07,258.01,258.44,1615824
2026-03-24,253.9,257.1,251.75,254.66,1850769
2026-03-25,251.78,256.56,248.59,251.56,1959161
2026-03-26,243.4,248.3,240.23,245.5,120273
2026-03-27,246.64,246.27,239.09,245.22,1283208
2026-03-30,236.5,239.43,236.71,237.84,884394
2026-03-31,239.56,241.75,233.26,238.71,1733723
2026-04-01,240.05,239.48,236.42,238.6,578447
2026-04-02,239.59,242.95,238.78,239.29,1963956
2026-04-03,238.23,240.44,232.4,237.09,1266045
2026-04-06,251.09,254.75,248.19,250.28,1607721
2026-04-07,255.72,262.47,250.55,256.46,262639
2026-04-08,252.32,256.49,248.29,250.77,448569
2026-04-09,250.84,257.83,246.61,251.87,1540966
2026-04-10,249.52,250.69,247.53,249.17,141774
